"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.776816417E0,-3.405099723E0,1.226913074E0,-2.123945683E0,4.196565867E0
1.786770417E0,-4.167612897E0,3.123565060E-1,-1.523902074E0,4.448465058E0
1.796724417E0,-3.990110725E0,-5.273978019E-1,-1.026610855E0,4.153680523E0
1.806679417E0,-3.016862145E0,-1.375732899E0,-8.114666480E-1,3.413587018E0
1.816633417E0,-1.837608556E0,-1.825094930E0,-9.410802694E-1,2.755614048E0
1.826587417E0,4.908907109E-1,-1.916890368E0,-2.169215850E0,2.936143692E0
1.836541417E0,5.008473498E-1,-1.906861224E0,-1.694098004E0,2.599410672E0
1.846495417E0,1.388368732E-1,-1.580638631E0,-2.602481666E-1,1.607925144E0
1.856449417E0,2.533746477E0,-1.433106948E0,-7.979929090E-2,2.912049907E0
1.866403417E0,2.258511604E0,-8.634407938E-1,2.257666974E-1,2.428451208E0
1.876358417E0,1.629793249E0,2.683363277E-1,-3.663311304E-1,1.691871425E0
1.886312417E0,3.617157769E-1,1.344842058E0,-1.019026724E0,1.725645945E0
1.896266417E0,-1.806029499E-1,2.303714674E0,-1.376656174E0,2.689777118E0
1.906220417E0,-5.718869269E-1,2.639812630E0,-1.239382262E0,2.971823307E0
1.916174417E0,-4.279681216E0,1.689713176E0,-2.404430771E0,5.191540163E0
1.926128417E0,-5.828108706E0,-1.181142824E0,-6.775252099E-1,5.985063898E0
1.936083417E0,-3.034054129E0,-9.158452946E-1,2.558459441E-1,3.179577677E0
1.946037417E0,3.491547883E-2,1.250208381E0,-1.281396406E0,1.790591198E0
1.955991417E0,2.543894904E0,1.810699085E0,-9.875422449E-1,3.274946129E0
1.965945417E0,2.595226441E0,4.227764958E-1,4.116249785E-2,2.629759418E0
1.975899417E0,2.232634166E0,-1.588986701E-1,4.527323663E-2,2.238739327E0
1.985853417E0,2.530056884E0,-9.497632384E-3,3.783130985E-1,2.558202267E0
1.995808417E0,1.448818417E0,-4.226203752E-1,-4.985733676E-1,1.589420709E0
2.005762417E0,-6.581696105E-1,-8.996397364E-1,-3.916446918E0,4.071989115E0
2.015716417E0,-8.893948299E-1,-1.784151556E0,-2.038379722E0,2.851177271E0
2.025670417E0,-1.054761105E0,-2.460669730E0,4.056704664E-1,2.707763844E0
