"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.541313292E0,2.170486450E-1,6.794371033E-1,1.004441254E1,1.006970546E1
1.551269292E0,2.739303589E-1,6.590794373E-1,9.721084900E0,9.747251673E0
1.561224292E0,3.565585327E-1,5.522016907E-1,9.622290344E0,9.644715245E0
1.571180292E0,4.257147217E-1,5.072950745E-1,9.687704315E0,9.710313909E0
1.581136292E0,5.001100159E-1,5.137316895E-1,9.805659027E0,9.831834988E0
1.591092292E0,4.574487305E-1,5.322930908E-1,9.815688171E0,9.840748424E0
1.601047292E0,2.624043274E-1,5.508544922E-1,9.546398163E0,9.565877617E0
1.611003292E0,1.429527283E-1,6.692582703E-1,9.177116089E0,9.202597558E0
1.620959292E0,-8.893006897E-1,1.034947815E0,1.022074585E1,1.031143144E1
1.630915292E0,-2.022893372E0,2.647993469E-1,1.148456772E1,1.166436933E1
1.640870292E0,-1.014290771E0,-1.920955353E0,1.186268143E1,1.205993640E1
1.650826292E0,-2.290237427E-2,-1.705702972E0,1.272428970E1,1.283812664E1
1.660782292E0,-1.077309723E0,-3.513194275E-1,1.319685699E1,1.324541642E1
1.670738292E0,-1.179547119E0,8.640032959E-1,1.212299011E1,1.221084446E1
1.680693292E0,-3.135978699E-1,1.542691956E0,1.166359543E1,1.176935429E1
1.690649292E0,1.191222839E0,9.249266052E-1,1.185160446E1,1.194717663E1
1.700605292E0,1.921703796E0,2.137554932E-1,1.184516785E1,1.200194310E1
1.710561292E0,-1.380728760E0,-1.950444031E-1,1.333546875E1,1.340817590E1
1.720516292E0,-3.996090088E0,-3.209326172E-1,1.479957413E1,1.533294258E1
1.730472292E0,-2.683320007E0,2.615061951E-1,1.226235031E1,1.255523106E1
1.740428292E0,-9.403445435E-1,1.917213135E0,8.857830048E0,9.111591915E0
1.750384292E0,1.317260742E-2,1.476978607E0,7.653135223E0,7.794364507E0
1.760339292E0,7.735913086E-1,1.748364258E0,7.053182831E0,7.307708884E0
1.770295292E0,5.234614563E-1,2.264640656E0,7.538024597E0,7.888245941E0
1.780251292E0,4.534071350E-1,2.595452728E0,7.786657562E0,8.220339950E0
1.790207292E0,9.786648560E-1,2.689756622E0,6.771768036E0,7.351830923E0
1.800162292E0,7.722441101E-1,3.072959747E0,6.419400787E0,7.158781254E0
1.810118292E0,8.361611938E-1,3.337010651E0,6.506519623E0,7.360000219E0
1.820074292E0,1.145867157E0,2.939437408E0,6.503076782E0,7.227953476E0
1.830030292E0,1.105900269E0,2.410437469E0,7.010521545E0,7.495374343E0
1.839985292E0,8.265811157E-1,1.975292358E0,7.952662354E0,8.235888219E0
1.849941292E0,4.897814941E-1,1.681303711E0,8.840615845E0,9.012389061E0
1.859897292E0,2.013313293E-1,1.240919495E0,9.604926453E0,9.686848180E0
1.869853292E0,-7.738906860E-2,1.073717194E0,1.009081604E1,1.014807499E1
1.879808292E0,-3.032693481E-1,1.397643585E0,1.018646713E1,1.028637412E1
1.889764292E0,-3.444337463E-1,1.770218811E0,9.940378876E0,1.010264527E1
1.899720292E0,-2.851570129E-1,1.838925934E0,9.507329407E0,9.687738413E0
1.909676292E0,-6.066883850E-1,1.872605896E0,9.335337067E0,9.540610137E0
1.919631292E0,-9.756710815E-1,1.913171539E0,9.388626251E0,9.631119472E0
1.929587292E0,-1.100661163E0,1.822160797E0,9.605824585E0,9.838881589E0
1.939543292E0,-1.111588440E0,1.675465851E0,9.797126770E0,1.000132529E1
1.949499292E0,-9.898915100E-1,1.451980591E0,9.786199493E0,9.942727662E0
1.959454292E0,-7.976911926E-1,1.287622375E0,9.554481354E0,9.673799489E0
1.969410292E0,-5.165757751E-1,1.358574829E0,9.016649780E0,9.133047101E0
1.979366292E0,-1.345701599E-1,1.483265533E0,8.432714081E0,8.563226760E0
1.989321292E0,3.782633972E-1,1.560055847E0,8.262068939E0,8.416569408E0
1.999277292E0,9.764195251E-1,1.745669861E0,7.415130157E0,7.680163644E0
2.009233292E0,1.095272369E0,1.789528656E0,7.154821472E0,7.456105195E0
2.019189292E0,1.077609100E0,2.033820648E0,7.257058868E0,7.613315390E0
2.029145292E0,1.108594666E0,1.943558350E0,8.453371124E0,8.744477375E0
2.039100292E0,6.649172974E-1,1.281634827E0,9.916877747E0,1.002143538E1
