mean,std,min,max,range,variance,median,rms,zero_crossing_rate,kurtosis,skewness
1.1395850576016324,0.5959853999758105,2.442331345846707,0.6460836383477955,0.40780158952954965,0.49037789679528204,1.2102289936402628,1.022556884432814,0.0,-0.8457521768585742,-0.9387222296558148
1.3225415155785638,0.5416541421210496,2.0138735416826767,0.34224220438436476,0.1395649247603527,0.43305795676993475,1.7351264137458267,1.1528517372926461,0.0,-0.87387414562396,-1.3952281362779246
1.192263656537345,1.1272690631214553,0.22341507118083848,1.1899207186043996,1.2049096145155356,1.0834365247609692,1.3083471923751755,1.1987434391793506,0.0,-0.5667759641076959,-0.7050797766409233
0.22115215374991842,-0.15099289059286047,1.145185760311537,-0.04751740212615858,-0.17064617280883373,-0.2435615448439156,0.0943659903034825,0.1227535435466009,0.0,0.2544699158824049,0.5905522331256737
0.7983883520298899,0.639540450985767,0.5127408028775574,0.2096419061682175,0.16202456202591492,0.5367748835654323,1.0190279719953639,0.7700721608509825,0.0,-0.8788943103301798,-1.1691073220348398
0.25598031290712353,0.25090133727799513,-0.8574553877675547,0.5561763670608053,0.6653040307519713,0.13680812078654347,0.43665610970077867,0.25460673071941287,0.0,-0.07060497054320557,-0.7116504617012135
1.0035176309726934,0.9948857009389811,-0.6711079973864057,0.6917341106344255,0.785487242438264,0.9301356070469122,1.1044768255226614,1.0200921775953251,0.0,-0.8901672936984754,-1.5724641311513876
1.9381241782220455,1.3898488631414379,1.08750479427411,1.0823155399773197,1.0020646171741905,1.3983558449487634,2.2002690033356505,1.8410559308698269,0.0,-0.860748083966636,-0.9860776088356402
1.309325039688588,1.220185908011351,0.8126327239917879,1.4366235366434823,1.3970812388546907,1.1932250336500252,1.1911405138673865,1.3124722590582123,0.0,-0.6020118041138394,-0.6275340998276
-0.46945389971795726,-0.7920323664290841,0.3725613069123763,-0.7614043019413885,-0.8257274865538314,-0.780324173506359,-0.37552277779626564,-0.5732812689334487,0.0,-0.6144101904674225,-0.6216946127142526
-0.3857436728618283,-0.7825087674354149,0.9149019549944674,-0.8873241251761769,-1.0133231947749266,-0.7729789727973113,-0.33766463296127097,-0.5063659375827191,0.0,-0.9340861459150004,-0.7997033670468672
-0.43172410220868535,-0.6926392178870353,0.27507914136297357,-0.8201357663906567,-0.876019944019803,-0.7027314034639331,-0.5643420619258445,-0.5185664843414207,0.0,0.04649524259577874,0.4951282560755714
-0.5858505731878879,-0.38611536005727,-0.5346552628815452,-0.5760067193821973,-0.537980740500575,-0.4504218762990367,-0.6540794566447649,-0.550758265996083,0.0,0.3066495189233182,0.63768374937529
-0.5450937748591035,-0.9950434037949923,0.34263634337790555,-0.9719929193423316,-1.0399895401365635,-0.9323851209077568,-0.4657473738487278,-0.6833566948681296,0.0,0.34496169606169935,0.5290387140493508
-0.42247759195445583,-0.30450579616940615,-0.3184602018757349,-0.5947714947242947,-0.5803091141621624,-0.37993260523771716,-0.3461068901505946,-0.406675005863223,0.0,-0.185770919695473,0.11373352728937547
-0.42804546093206697,-0.5127926736021743,-0.41138519084161396,-0.76148159994196,-0.7425766318200869,-0.5570774762636633,-0.4600905535684144,-0.46803757545398417,0.0,-0.24557639394677327,-0.04414742137391979
-0.4401015580614123,-0.5350982597270686,-0.2036957759406441,-0.6100915021646919,-0.6083118903237763,-0.575509935937601,-0.405653447004742,-0.4831583343703055,0.0,-0.2697581077140731,-0.24050417977590183
-0.25188933889369514,-0.7459479158309333,0.2682599980584874,-0.9292944348006317,-0.9880056082838425,-0.7446046651588633,-0.1363774534084929,-0.3934393873321256,0.0,-0.5341774100864295,-0.3099091544482394
-0.6071072302098686,-0.7642491274360984,-0.851657839106314,-0.9099628127885044,-0.8491447759071337,-0.7588429113885657,-0.4801793631952148,-0.6710466242729305,0.0,0.16902622862061922,0.27638332256767034
-0.45990155796890614,-0.7699947660360353,0.3557181023069968,-1.0160992620265228,-1.0869195549981507,-0.7632985333338388,-0.4144806316714214,-0.5602544799638229,0.0,-0.8816902402961955,-0.8956019941334696
-0.43611114606840923,-0.8574814543387835,0.9539411329036684,-0.9465050302533099,-1.0785740220180775,-0.8302892875725163,-0.41302410680330226,-0.5642945167043293,0.0,-0.7220188267747227,-0.6267081468798152
-0.4456054764163979,-0.6706619544835838,0.36275647397005895,-0.9433853815480227,-1.0125875177567003,-0.6852954598124436,-0.5623626491362748,-0.5234131780483813,0.0,-0.1234828862214358,0.382980172627458
-0.6957842914780006,-0.4083983143791586,-0.5610141353437862,-0.6254523508288199,-0.5862363684490831,-0.4694263116913118,-0.730244647401531,-0.6379099459484304,0.0,0.5150644613470005,0.9141951372132435
-0.5541616362695947,-1.005781741550058,0.41425868836098406,-0.913185528908874,-0.9868731803902179,-0.9401883032011523,-0.4984974298908041,-0.6930838074174968,0.0,0.6164410910119799,0.8765718752928687
-0.4662832411157548,-0.3671544755288294,-0.36814403170642457,-0.6382452004222422,-0.6199221641896682,-0.43416891636948096,-0.37078427679197146,-0.4567731856227952,0.0,-0.2556612777467874,-0.03795597942502336
-0.4436589024286201,-0.5595039956989087,-0.39802328220093647,-0.7906382354022194,-0.7741003625209175,-0.5955586088071653,-0.4946282357956612,-0.4924093726064115,0.0,-0.240422168458238,-0.003621727852748966
-0.3889012357447579,-0.41992948510493777,-0.2995694967125564,-0.6379371179245527,-0.6268845364624711,-0.47922009421528905,-0.47275701694536104,-0.41336638972430795,0.0,-0.3492844863607189,-0.20234301311349392
-1.255790460920685,-0.7884584124069359,-1.7590780187179786,-0.9164093600979138,-0.7594613108228535,-0.7775699391543879,-1.2892033809857568,-1.1547415588503402,0.0,0.60068372295511,0.5866605163144356
-0.9916791894086334,-1.0597296308328656,-0.9674413269540348,-0.6492835895215711,-0.5676929555523892,-0.9790252997033876,-0.8596141829970492,-1.0410607064391104,0.0,0.08145605038311023,-0.23567775508866248
-0.7089991391572726,0.0676904999688573,-0.6918090567656285,0.24941545210577143,0.33097758365351204,-0.040781925270798644,-0.7159456779131738,-0.5038917505178209,0.0,2.133152384217142,2.2641766059342086
-0.7108417716786865,-0.8846924053324666,0.12016038777458296,-0.47094630888360794,-0.49902367063892256,-0.8507988771191053,-0.5163979357691125,-0.7818736017897858,0.0,-0.027427317740241895,-0.08749975945591842
-0.896717381698459,-0.4066841091273642,-0.9889407969138656,-0.6668791770907195,-0.5835783616362964,-0.46796800836580915,-1.033588642014403,-0.7827344680530357,0.0,0.29092777075961185,0.7386495082413691
-1.7397961262197617,-2.0641896640233997,-0.5843030577923259,-2.4107726968162937,-2.427161359255063,-1.590911075655033,-1.8036495764967198,-1.8770596764782916,0.0,-1.4995794457528457,-1.6337959716817272
-0.9771724385120683,-1.0097483284111795,-0.48212946851572636,-0.8848083363484752,-0.8624044016491296,-0.9430645837806243,-0.8688765112110707,-1.0164234173619577,0.0,0.8464324271280038,1.2373517159781575
-0.720970036320365,-0.8375039145087801,0.1701486850972344,-0.7080321818330606,-0.7491292422042163,-0.8151330796859149,-0.519173844476138,-0.7768704241699902,0.0,-0.18885426984674247,-0.09124848801880173
-0.2418700091340415,-0.6155007039541723,0.27042908060875503,-0.7651835798913602,-0.8187864489688733,-0.641087415150658,-0.3662351349948063,-0.3528227532291369,0.0,-0.20208475330639747,0.2922059057842776
-0.33816622057651935,-0.49561837120112073,-0.1643750553319912,-0.6089555855504174,-0.6113136560172632,-0.5428143720179062,-0.30409402233541616,-0.3953504289948381,0.0,-0.2561783897694959,0.044558532622670496
-0.49327259329307666,-0.5517873054341452,-0.8356576628651874,-0.622343556270226,-0.5538678668641014,-0.5892330231318604,-0.48569836027197555,-0.5277929764106245,0.0,-0.12362513052518723,0.04593513810221182
-1.4222496443760657,-1.4077206780461013,-0.9875953364111685,-0.49066526520132686,-0.40177498496774555,-1.2149103125341627,-1.3783034154482634,-1.4586911317078355,0.0,3.8418227726382033,2.9533324312360563
-0.9665927541875119,-0.5219589572931543,-1.2605082027585237,0.11085563847038155,0.24828847447530814,-0.5646647329867156,-0.4740047190057692,-0.8675616431328408,0.0,1.9672510793873181,1.4132689447209408
-0.9548949340420543,-1.1278319741218503,-0.6096797850749295,-0.9342728067030434,-0.8999361060765136,-1.0271824816259598,-0.773112162788585,-1.0318538342297423,0.0,0.6942309987552374,0.715190179792939
-1.0755008475910524,-0.8255346010953958,-0.7099505586474357,-0.6669167719742701,-0.6132372412730096,-0.8060124075220043,-1.0343325629395614,-1.0364522834351377,0.0,0.47064746029356264,0.7189741121317268
-0.6672826272426624,-0.009440344915527182,-0.4869704625437425,0.8846556815623658,0.9651349680097235,-0.1134456582723473,-0.5611009541562993,-0.4983147780635301,0.0,3.9275008089633068,3.3271334241986192
-1.0614994911884001,-1.0776106236953114,-0.6436204589057049,-0.9251454279292747,-0.8869083689603566,-0.9917634273926583,-0.9949545783117362,-1.0981962710854292,0.0,0.5023837541654215,0.5363635300125924
-1.3145058620119794,-1.0295390335977086,-0.7299023998195836,-0.7627689252263025,-0.7100892410783918,-0.9573661761414843,-1.5026081473515343,-1.2697913839069932,0.0,0.574286549238833,0.6307782553017863
-0.9480285484669632,-1.3082432996845912,-0.19380923213471463,-0.9283154429952464,-0.9379374288723197,-1.150066112273532,-0.7818588934492592,-1.0740651059406112,0.0,-0.17616479357919423,-0.3164240819075908
-0.9076439685509091,-0.8750976156201085,-0.5545617595501574,-0.9914614599027965,-0.9648369448005717,-0.8435847218153512,-0.9235795780824232,-0.927132738687203,0.0,0.025248556919906212,0.4780591693894882
-1.0058427641610599,-1.0266955979715853,-0.47579897345233485,-1.1710775866886889,-1.1586582090733786,-0.9553164319063683,-1.0196849721583878,-1.0425324661949522,0.0,-0.037678799113699014,0.33752131781106676
-0.842972215349206,-1.1927387363606758,-0.821884814118614,-1.1042040807217757,-1.052865758487956,-1.0721767786326604,-0.3831921817637223,-0.9635706383532929,0.0,-0.524521707978001,-1.0784241168549522
-0.9074743328811837,0.9432618056643755,-1.9441108197232086,0.25090144481474475,0.46546730504626277,0.8713485454790028,-1.0882537119256899,-0.3426452905465401,0.0,-0.20043203863432169,-0.005149534552848169
2.5496303714993256,2.9018398597865844,2.544365461611451,3.0917012924620844,2.922143346796379,3.4924357402018193,1.903873068947235,2.7021134149056154,0.0,0.00510040584068838,0.4492259826254047
1.9287374494276182,2.1065892854206987,2.2497092463723187,2.24590876717661,2.0801201441959742,2.331396679653694,1.5955653882159155,2.018609687004458,0.0,0.19185663244306495,0.5486629425558543
1.6486556855743468,1.5492716994052904,-0.22084416685339361,1.1764291580210497,1.2381456428578606,1.5965945564516764,1.3686499734996709,1.6578975386821329,0.0,-0.6845765435163945,-0.7331453725130649
1.9148277840211956,1.6646975507015802,1.5462389763295563,1.7210762946960776,1.6129012583347582,1.7434430044180822,1.829746813919675,1.8920471751699726,0.0,-0.8259418038100507,-0.9964389788299808
0.049256536987376795,1.1492658873923034,-1.5238677500929056,1.3130568165152727,1.5175583191025348,1.1092642834526807,-0.5335845597174376,0.36595284397379074,0.0,-0.013336361311988601,-0.01588359105732338
