Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.154493583,-4.19815115,-2.33333623,1.846298103,7.785319665599999
3.164513583,-5.214812382,-1.462134573,0.9535382009,7.3698930913
3.174532583,-5.754526175,-0.4651003238,0.1741999564,6.940095178200001
3.184552583,-5.214063354,0.4073310757,-0.392611295,6.4398467168
3.194572583,-4.559765185,1.143720352,-0.8768966988,5.9601222228
3.204592583,-4.722268079,1.727550363,-1.057107885,5.643826385900001
3.214612583,-5.541696296,1.80231637,-0.3031316462,5.5059266535999996
3.224631583,-5.544644462,2.096845301,0.2110435545,5.4496734253
3.234651583,-5.326189561,1.908197898,0.9635828403,5.4397576083
3.244671583,-5.171231915,1.219288013,1.921281627,5.4741657565
3.254691583,-4.962663487,1.082172121,2.060440682,5.5077294382
3.264711583,-4.67755559,1.750195898,1.723815308,5.4861475548000005
3.274730583,-3.396024844,2.595277312,1.239363843,5.353577851399999
3.284750583,-1.895461493,3.342449146,1.380916455,5.2374208498
3.294770583,-0.3794211459,3.741180722,1.228955214,5.1548205836
3.304790583,1.01209865,4.011187599,0.4076079413,5.0566880757999995
3.314809583,1.644344046,4.12419235,-0.2348057619,4.9177706727
3.324829583,1.730068905,4.055368868,-0.1480517927,4.7657535080999995
3.334849583,1.246472595,3.916969366,0.5625188103,4.6067198413999995
3.344869583,0.5250571615,4.014788606,1.361652803,4.4689256946
3.354889583,-0.3168109149,4.221179239,2.067627495,4.391899717499999
3.364908583,-0.9806511551,4.333085299,2.776885983,4.3874725392
3.374928583,-1.374383946,4.205025721,3.151341673,4.4856089885
3.384948583,-1.57145324,4.155374382,3.220175973,4.625989990599999
3.394968583,-0.8263969284,4.202982412,3.051277102,4.7562914715
3.404988583,0.4935669816,4.150665619,3.075511765,4.8595430503
3.415007583,0.9750553697,3.923172677,3.441301297,4.9458227026
3.425027583,2.528106253,3.710441324,3.41292739,5.0686505307
3.435047583,3.933542422,3.093654213,2.756743494,5.2251090627000005
3.445065083,3.600556939,1.958485122,1.992507585,5.2536671743
3.455085083,2.957908178,0.5639469928,1.091954513,5.1028705829000005
3.465104083,3.330578713,-1.029090367,0.3819108903,4.9296382454
3.475124083,6.270721296,-3.02022137,0.1356540875,5.0826267865
3.485144083,11.87483779,-4.461382566,0.2952573471,5.8028053284
3.495164083,19.59905527,-4.155445133,0.5986974339,7.2812619376
3.505184083,27.73906943,-3.012716469,0.08047164761,9.5525478064
3.515203083,35.0164275,-3.031477553,-1.502874756,12.5396084516
3.525223083,39.83922266,-3.879582269,-3.499854437,15.993672622
3.535243083,41.01533629,-5.37875603,-5.756767412,19.5988480601
3.545263083,39.62711374,-8.380632346,-6.747298608,23.2492868047
3.555283083,36.40030206,-12.21481479,-4.446418079,26.794150895
3.565302083,32.06564415,-14.31687946,0.7700841486,29.955979527899995
3.575322083,28.08807336,-14.92928993,3.551611651,32.460515916999995
3.585342083,23.98350105,-14.23558211,3.175606449,33.998681884
3.595362083,19.1269581,-13.01623066,1.315160422,34.311623546999996
3.605382083,14.18747356,-11.36426009,-0.9237454677,33.341513737999996
3.615401083,9.510481641,-9.302366372,-2.636691678,31.179789604999996
3.625421083,5.276276559,-6.973054926,-3.316912601,28.096975093100003
3.635441083,1.607186744,-4.677584534,-3.005005746,24.4991889218
3.645461083,-1.509884398,-2.861657453,-1.857190297,20.7660798731
3.655481083,-4.012136602,-1.741430337,-0.2074624273,17.338777590599996
3.665500083,-6.125081187,-1.508014166,1.257572511,14.4694814495
3.675520083,-7.506098215,-1.546508726,2.247349562,12.0674453953
3.685540083,-8.491178636,-1.774413311,2.894714102,10.1748939185
3.695560083,-9.522704076,-2.077233593,3.481921027,8.8925748585
3.705579083,-10.35712397,-2.174546903,4.080950436,8.206705954499999
3.715599083,-10.69143969,-2.121106714,4.418289464,8.0266040995
3.725619083,-10.75739629,-2.028431562,4.460100564,8.273448088399999
3.735639083,-10.61690173,-1.963884441,4.364586296,8.8592992497
