"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
8.317900221E1	-2.769590997E0	4.830707617E0	5.747846900E0	8.002756672E0
8.318899421E1	-2.795456155E0	5.491537126E0	6.228669875E0	8.761728342E0
8.319898521E1	-3.456314900E0	6.715412571E0	6.735242234E0	1.011960309E1
8.320897721E1	-3.740756214E0	6.705158309E0	6.599251785E0	1.012435327E1
8.321896821E1	-3.598068949E0	6.250156054E0	6.661581935E0	9.817699564E0
8.322896021E1	-3.345881462E0	6.432206774E0	6.718436167E0	9.884613865E0
8.323895121E1	-2.934819862E0	6.915773848E0	6.498277388E0	9.933212197E0
8.324894321E1	-2.437982825E0	7.482069082E0	6.208344369E0	1.002340550E1
8.325893521E1	-2.332494377E0	7.975022106E0	5.873508242E0	1.017544135E1
8.326892621E1	-2.321519884E0	8.204960353E0	5.358410643E0	1.007091821E1
8.327891821E1	-2.197242578E0	8.155889935E0	4.755404835E0	9.693311649E0
8.328890921E1	-1.964245652E0	7.905795166E0	3.753464552E0	8.969300660E0
8.329890121E1	-1.519662112E0	7.382108592E0	2.610488843E0	7.976186570E0
8.330889221E1	-7.809155309E-1	6.816639569E0	2.243683650E0	7.218761694E0
8.331888421E1	1.491441987E-1	6.279592692E0	2.904635366E0	6.920436039E0
8.332887521E1	1.113457502E0	5.664279664E0	4.186476014E0	7.130948965E0
8.333886721E1	2.037229283E0	5.163417111E0	4.399881844E0	7.083088285E0
8.334885821E1	1.983164172E0	4.079571955E0	3.828406561E0	5.935700824E0
8.335885021E1	-1.101130987E0	6.551384139E-1	5.531466007E-1	1.395588390E0
8.336884121E1	-4.333204290E0	-6.961666889E0	-2.608238835E0	8.604904131E0
8.337883321E1	-5.744495276E0	-1.982864503E1	-6.052110275E0	2.151284333E1
8.338882421E1	-2.103084864E0	-3.093164684E1	-4.658083193E0	3.135103637E1
8.339881621E1	3.196785356E-1	-2.900881336E1	-4.049487446E0	2.929183838E1
8.340880821E1	1.516491752E0	-1.474142941E1	-1.694322537E0	1.491577076E1
8.341879921E1	1.790030932E0	-2.479388421E0	8.942339855E-1	3.186099826E0
8.342879121E1	4.348771624E-1	2.821028953E0	9.060629028E-1	2.994707412E0
8.343878221E1	-1.441543896E0	5.050376984E0	8.660325721E-1	5.323003748E0
8.344877421E1	-2.807697301E0	6.272709349E0	1.640051897E0	7.065395738E0
8.345876521E1	-3.669269032E0	6.962417087E0	2.516758853E0	8.262739379E0
8.346875721E1	-4.302698196E0	6.820958322E0	3.088212794E0	8.635724779E0
8.347874821E1	-4.916943523E0	5.324317283E0	2.633103827E0	7.710896439E0
8.348874021E1	-4.915962360E0	3.065578807E0	2.169177551E0	6.186258206E0
8.349873121E1	-4.243208332E0	7.073791927E-1	2.100241217E0	4.787088409E0
8.350872321E1	-3.208718061E0	-1.788981357E0	1.646609842E0	4.025872559E0
8.351871421E1	-1.565794889E0	-4.740952272E0	8.885522461E-1	5.071278653E0
8.352870621E1	1.005316538E0	-8.179146066E0	1.789587128E-1	8.242640228E0
8.353869721E1	3.932696915E0	-1.068965980E1	6.241171807E-2	1.139029529E1
8.354868921E1	5.493155050E0	-1.021487408E1	2.509521170E-1	1.160092159E1
8.355868121E1	4.053260069E0	-6.434983617E0	4.332640618E-2	7.605248748E0
8.356867221E1	1.065247794E0	-1.721917301E0	-5.056672096E-3	2.024790761E0
8.357866421E1	-1.078853388E0	1.405310454E0	-3.793941025E-1	1.811839394E0
8.358865521E1	-1.962123259E0	2.840024802E0	-1.367717389E0	3.712993323E0
8.359864721E1	-2.360827792E0	3.147791829E0	-1.900806871E0	4.369801828E0
8.360863821E1	-2.072765443E0	3.096543907E0	-1.663008796E0	4.080507200E0
8.361863021E1	-1.582119292E0	2.620433788E0	-9.754861633E-1	3.212685473E0
8.362862121E1	-8.107837663E-1	2.044122857E0	-5.825885010E-1	2.274910533E0
8.363861321E1	2.435288940E-1	1.557287191E0	-5.186946599E-1	1.659365501E0
8.364860421E1	1.197148992E0	9.905750495E-1	-1.134523559E-1	1.557971783E0
8.365859621E1	2.060487752E0	6.235891771E-1	2.549690080E-1	2.167828968E0
8.366858721E1	2.874357898E0	2.671680540E-1	2.747293078E-1	2.899791077E0
8.367857921E1	3.530901398E0	-2.052928180E-1	8.498519377E-1	3.637534624E0
8.368857021E1	3.859958721E0	-6.796780086E-1	2.041107595E0	4.418977680E0
8.369856221E1	3.884644789E0	-8.215870088E-1	2.478211377E0	4.680491638E0
8.370855421E1	3.935773135E0	-9.591246307E-1	2.062215897E0	4.545653378E0
8.371854521E1	4.130519330E0	-1.198176933E0	1.512308654E0	4.558935771E0
8.372853721E1	4.899777559E0	-1.408957363E0	1.470884639E0	5.306268237E0
8.373852821E1	5.806964589E0	-1.707983971E0	1.251218780E0	6.180905712E0
8.374852021E1	6.289020742E0	-2.154584363E0	-3.319592965E-1	6.656140972E0
8.375851121E1	6.153109816E0	-2.616641284E0	-2.123185984E0	7.015375310E0
8.376850321E1	5.371954549E0	-2.629674143E0	-3.380630879E0	6.870352750E0
8.377849421E1	3.664269955E0	-2.477394521E0	-3.895848931E0	5.894234200E0
8.378848621E1	1.928417569E0	-2.435720830E0	-3.947497387E0	5.023371965E0
8.379847721E1	2.960190931E-1	-2.599427665E0	-4.062836639E0	4.832317565E0
8.380846921E1	-8.114090529E-1	-2.429861335E0	-4.702388130E0	5.354910353E0
8.381846021E1	-1.609166465E0	-2.418439969E0	-5.492132372E0	6.213033606E0
8.382845221E1	-1.882842616E0	-2.293130629E0	-5.816081568E0	6.529192079E0
8.383844421E1	-1.386663245E0	-2.441194409E0	-5.299285938E0	5.997057324E0
8.384843521E1	-3.270273162E-1	-3.496604555E0	-4.338248098E0	5.581539827E0
8.385842721E1	1.036558577E0	-4.792669725E0	-3.859392711E0	6.240116094E0
8.386841821E1	2.534604263E0	-5.480564826E0	-4.121119931E0	7.310570365E0
8.387841021E1	3.777428196E0	-5.637963685E0	-4.757721502E0	8.288034277E0
8.388840121E1	4.481428575E0	-5.345975370E0	-4.537249897E0	8.321615910E0
8.389839321E1	4.633492143E0	-4.808558364E0	-3.161605875E0	7.388317446E0
8.390838421E1	4.531668729E0	-4.520118724E0	-1.800691283E0	6.649058869E0
8.391837621E1	4.042511425E0	-4.542826971E0	-9.782249261E-1	6.159228809E0
8.392836721E1	3.208983525E0	-5.176603167E0	-5.340107104E-1	6.113915525E0
8.393835921E1	2.605279851E0	-5.960923532E0	1.599273415E-1	6.507355009E0
8.394835021E1	2.089289236E0	-6.199665347E0	1.617535000E0	6.739243237E0
8.395834221E1	4.804971024E-1	-5.977209781E0	2.927763735E0	6.673058873E0
8.396833321E1	-1.649348677E0	-5.421857611E0	3.188703919E0	6.502670505E0
8.397832521E1	-3.285202566E0	-4.344143845E0	2.983899636E0	6.210297794E0
8.398831721E1	-3.611695885E0	-3.908221055E0	2.542168514E0	5.897555403E0
8.399830821E1	-3.417111365E0	-3.581286855E0	1.909658532E0	5.305568898E0
8.400830021E1	-3.514260222E0	-2.578684668E0	2.144007919E0	4.857613558E0
8.401829121E1	-3.357493447E0	-2.132115267E0	2.029234385E0	4.465027429E0
8.402828321E1	-3.122020226E0	-2.011231685E0	8.417596105E-1	3.807968280E0
8.403827421E1	-2.742957806E0	-2.227537733E0	3.902732858E-1	3.555004236E0
8.404826621E1	-3.120169289E0	-2.130021964E0	1.733440409E0	4.156593030E0
8.405825721E1	-3.173095654E0	-2.053102427E0	3.123761526E0	4.903228699E0
8.406824921E1	-2.535276985E0	-2.105164281E0	3.624742193E0	4.898785768E0
8.407824021E1	-2.053005070E0	-1.744937205E0	3.923705066E0	4.759737085E0
8.408823221E1	-1.811325322E0	-9.535294300E-1	4.154403452E0	4.631326574E0
8.409822321E1	-1.327415894E0	-1.889293849E-2	4.425817169E0	4.620632804E0
8.410821521E1	-1.136969449E0	1.140721022E0	4.937156178E0	5.193212407E0
8.411820721E1	-1.567560164E0	2.556231945E0	5.565510836E0	6.321904577E0
8.412819821E1	-1.991955900E0	4.075844940E0	6.270118448E0	7.739172154E0
8.413819021E1	-2.319472043E0	5.431450553E0	6.931562499E0	9.106435326E0
8.414818121E1	-2.520380327E0	6.793971668E0	7.106956165E0	1.014983714E1
8.415817321E1	-2.644343637E0	7.160637113E0	7.269095362E0	1.054073169E1
8.416816421E1	-2.871417918E0	7.742123998E0	7.129804160E0	1.090961192E1
8.417815621E1	-3.344159749E0	7.749465762E0	6.646861569E0	1.074329525E1
8.418814721E1	-3.733687222E0	7.398564996E0	6.508105388E0	1.053729662E1
8.419813921E1	-4.083610042E0	7.161743991E0	6.831558740E0	1.070685027E1
8.420813021E1	-3.972145155E0	6.922408099E0	7.058334813E0	1.065447142E1
8.421812221E1	-3.285286766E0	6.813624744E0	6.591824067E0	1.003348074E1
8.422811321E1	-2.569141135E0	7.209342080E0	5.634807358E0	9.504007227E0
8.423810521E1	-1.799057863E0	7.772934147E0	4.564300870E0	9.191733073E0
8.424809721E1	-6.728075302E-1	8.029662582E0	3.393862544E0	8.743366292E0
8.425808821E1	3.348950373E-1	8.227730581E0	2.893528579E0	8.728127682E0
8.426808021E1	3.642771497E-1	8.807280284E0	4.368787521E0	9.838047989E0
8.427807121E1	-6.800786890E-1	9.293874460E0	4.412753320E0	1.031072264E1
8.428806321E1	-2.687565963E0	7.798298784E0	1.248761196E0	8.342414474E0
8.429805421E1	-4.375688404E0	3.038150688E0	-2.015331752E0	5.695486870E0
8.430804621E1	-4.958688549E0	-6.745936791E0	8.720595896E-2	8.372804799E0
8.431803721E1	-8.044041470E0	-2.176860617E1	-2.674876628E0	2.336094567E1
8.432802921E1	-1.063299502E0	-3.540513168E1	-9.709455373E0	3.672774808E1
8.433802021E1	8.486179851E0	-3.456705260E1	-6.639462503E0	3.620744173E1
8.434801221E1	8.654301919E0	-1.827298629E1	-4.306141037E-1	2.022336268E1
8.435800321E1	4.719131048E0	-2.771779025E0	3.008928643E0	6.245527070E0
8.436799521E1	1.964130901E0	4.913220600E0	2.702749135E0	5.941582260E0
8.437798621E1	-2.079533011E-2	7.801336412E0	2.007775980E-1	7.803947329E0
8.438797821E1	-1.409285684E0	8.441855618E0	-1.989333862E-1	8.560992168E0
8.439797021E1	-2.879829138E0	8.703541907E0	1.253010367E0	9.252842405E0
8.440796121E1	-4.004275020E0	8.582420343E0	3.123232353E0	9.972298517E0
8.441795321E1	-4.798855494E0	7.389780139E0	2.974236528E0	9.299674590E0
8.442794421E1	-4.843306028E0	4.934905000E0	2.066249891E0	7.216667461E0
8.443793621E1	-4.691200068E0	2.028434193E0	2.098145868E0	5.524863748E0
8.444792721E1	-4.024406691E0	-7.574389601E-1	2.503645595E0	4.799771272E0
8.445791921E1	-2.342053113E0	-3.728441393E0	2.198127408E0	4.921204335E0
8.446791021E1	2.203741027E-1	-6.844245443E0	1.544888170E0	7.019896003E0
8.447790221E1	3.033821409E0	-9.357571689E0	1.595052895E0	9.965561399E0
8.448789321E1	5.050848269E0	-9.765074088E0	1.638606465E0	1.111542943E1
8.449788521E1	5.250710194E0	-7.629434704E0	8.478955324E-1	9.300384846E0
8.450787721E1	3.797328902E0	-3.886267099E0	-2.711236954E-2	5.433554438E0
8.451786821E1	1.807482970E0	-6.558874422E-1	-3.923163030E-1	1.962420726E0
8.452786021E1	1.172057750E-1	1.453289198E0	-6.918298383E-1	1.613820068E0
8.453785121E1	-1.151063212E0	2.562421222E0	-9.965761931E-1	2.980622946E0
8.454784321E1	-2.109255870E0	2.866968772E0	-1.104863119E0	3.726820733E0
8.455783421E1	-2.543467180E0	2.745787566E0	-9.521676135E-1	3.862019915E0
8.456782621E1	-2.746775161E0	2.341911610E0	-7.403077877E-1	3.684749570E0
8.457781721E1	-2.696532083E0	1.668400075E0	-5.051726814E-1	3.210925650E0
8.458780921E1	-2.098368647E0	9.070195073E-1	-1.926118152E-1	2.294108688E0
8.459780021E1	-9.028023492E-1	3.351214707E-1	1.027462502E-1	9.684602592E-1
8.460779221E1	4.123920601E-1	-8.756205440E-3	4.567915034E-1	6.154692193E-1
8.461778321E1	1.487411209E0	-1.504020810E-1	7.726429633E-1	1.682851758E0
8.462777521E1	2.278220083E0	-3.464182913E-2	7.288531653E-1	2.392219417E0
8.463776621E1	2.655297811E0	4.395311075E-1	9.857971434E-1	2.866285064E0
8.464775821E1	2.693409378E0	8.809040880E-1	1.261687489E0	3.101983464E0
8.465775021E1	2.518965885E0	9.250628453E-1	1.445195482E0	3.047871450E0
8.466774121E1	2.267938339E0	6.604471010E-1	1.687614026E0	2.903063173E0
8.467773321E1	1.978203249E0	3.651539397E-1	1.220053121E0	2.352691036E0
8.468772421E1	1.868975652E0	-1.900497115E-1	7.884783196E-1	2.037372558E0
8.469771621E1	1.584832108E0	-1.133226646E0	2.133450186E-1	1.959951923E0
8.470770721E1	1.651026974E0	-2.130923604E0	-7.821574795E-1	2.806865832E0
8.471769921E1	2.202277177E0	-3.022158553E0	-1.390139269E0	3.989480451E0
8.472769021E1	3.209926096E0	-3.691489329E0	-2.124526166E0	5.333322645E0
8.473768221E1	4.324568829E0	-4.000021756E0	-2.609545687E0	6.442965024E0
8.474767321E1	4.566161747E0	-3.625992912E0	-3.041969504E0	6.576567202E0
8.475766521E1	4.233259879E0	-2.542945901E0	-3.614859813E0	6.119989749E0
8.476765721E1	3.874389065E0	-2.020078522E0	-3.794714904E0	5.787181444E0
8.477764821E1	3.543325854E0	-2.065738260E0	-3.487981666E0	5.384092195E0
8.478764021E1	3.050516964E0	-2.217419711E0	-3.512396130E0	5.153593940E0
8.479763121E1	2.358000809E0	-2.613810062E0	-4.375787222E0	5.616020359E0
8.480762321E1	2.009588325E0	-3.515060121E0	-5.208149480E0	6.596886682E0
8.481761421E1	2.519973360E0	-4.641630882E0	-5.733588465E0	7.795449934E0
8.482760621E1	3.145985331E0	-5.802977958E0	-5.397119211E0	8.526468944E0
8.483759721E1	3.501489319E0	-6.554405395E0	-4.231380876E0	8.551329818E0
8.484758921E1	3.567806100E0	-6.546932069E0	-3.386958736E0	8.189203219E0
8.485758021E1	3.462851210E0	-5.873925149E0	-2.858612516E0	7.393645966E0
8.486757221E1	3.341341391E0	-4.800424887E0	-2.234806992E0	6.261230205E0
8.487756321E1	2.911331305E0	-4.058176408E0	-1.671075761E0	5.266606111E0
8.488755521E1	2.275907948E0	-3.596364486E0	-1.243184852E0	4.433858712E0
8.489754721E1	2.099502714E0	-3.069821547E0	-1.019527684E0	3.856313353E0
8.490753821E1	2.591591812E0	-2.594023669E0	-1.126169203E0	3.835826376E0
8.491753021E1	3.398479505E0	-2.635309689E0	-1.407946379E0	4.525133491E0
8.492752121E1	3.896086328E0	-3.304749808E0	-9.866183849E-1	5.203294707E0
8.493751321E1	3.714261310E0	-4.251149143E0	4.827899784E-2	5.645381916E0
8.494750487E1	2.822896846E0	-5.253067206E0	1.186437478E0	6.080386136E0
8.495749687E1	5.862243362E-1	-6.445729630E0	1.879595950E0	6.739730734E0
8.496748787E1	-2.118140275E0	-6.973243207E0	1.946560310E0	7.543323942E0
8.497747988E1	-3.978307536E0	-6.532736784E0	2.557824434E0	8.065112930E0
8.498747087E1	-4.338710613E0	-5.702224585E0	3.434039055E0	7.945589923E0
8.499746287E1	-4.203067781E0	-4.899227044E0	3.684137917E0	7.432434096E0
8.500745487E1	-3.600473324E0	-4.195290692E0	2.781759637E0	6.188865714E0
8.501744587E1	-2.968791308E0	-2.913787428E0	8.904031822E-1	4.254021254E0
8.502743787E1	-2.860381591E0	-3.763657418E0	-8.250450522E-1	4.798708092E0
8.503742887E1	-3.135650670E0	-4.037952059E0	-5.371644062E-1	5.140613539E0
8.504742087E1	-3.351774870E0	-3.139078308E0	9.632062796E-1	4.692118257E0
8.505741187E1	-3.603375590E0	-1.713491464E0	2.704502715E0	4.820238954E0
8.506740388E1	-3.394338799E0	-2.042204386E-1	4.246091886E0	5.439902405E0
8.507739487E1	-2.718074103E0	1.076354873E0	5.092901444E0	5.872317410E0
8.508738687E1	-2.211361411E0	1.959627083E0	5.081359625E0	5.877965059E0
8.509737787E1	-1.856548126E0	2.634628488E0	4.489776353E0	5.526855337E0
8.510736987E1	-1.860196935E0	3.302347187E0	4.271663514E0	5.710773919E0
8.511736087E1	-2.199562607E0	4.223117591E0	4.674127368E0	6.672350748E0
8.512735287E1	-2.498071445E0	5.110191076E0	5.427545782E0	7.862103217E0
8.513734487E1	-2.453028588E0	5.585045798E0	5.819549552E0	8.430732045E0
8.514733587E1	-2.688524029E0	6.319737335E0	6.037706829E0	9.144459809E0
8.515732788E1	-2.784442340E0	6.623193794E0	6.118594871E0	9.437002616E0
8.516731887E1	-2.964096579E0	6.559448034E0	6.292708581E0	9.560879056E0
8.517731087E1	-3.311006913E0	6.706468670E0	6.751683435E0	1.007594750E1
8.518730187E1	-3.464518543E0	7.026694359E0	7.428678741E0	1.079641562E1
8.519729387E1	-3.345727095E0	7.526290990E0	8.038696530E0	1.150910890E1
8.520728487E1	-3.393448853E0	8.148454615E0	7.680475634E0	1.170053476E1
8.521727687E1	-3.821185250E0	8.234258412E0	6.126045393E0	1.095138806E1
8.522726887E1	-3.290375597E0	7.645181256E0	4.893092145E0	9.654932354E0
8.523725987E1	-2.154428827E0	7.023131651E0	4.102934505E0	8.414274378E0
8.524725188E1	-1.577009118E0	6.596250409E0	3.895056049E0	7.821057399E0
8.525724287E1	-1.644722945E0	6.472377731E0	3.811091786E0	7.689031646E0
8.526723487E1	-1.758686640E0	6.889451437E0	3.527303606E0	7.937215540E0
8.527722587E1	-1.132542230E0	7.335108088E0	2.923000301E0	7.976866134E0
8.528721787E1	-1.751094908E-2	6.701699097E0	1.324441123E-1	6.703030573E0
8.529720887E1	9.078340244E-1	3.305335699E0	1.206209838E0	3.633778869E0
8.530720087E1	2.432249046E0	-2.446900122E0	4.380162694E0	5.575749353E0
8.531719187E1	6.540208648E-1	-1.145649758E1	5.200750414E0	1.259868584E1
8.532718387E1	-4.423793155E0	-2.369767044E1	-3.973868330E0	2.443237933E1
8.533717587E1	1.231307257E0	-3.254218521E1	-1.398486286E1	3.544130817E1
8.534716687E1	1.047539443E1	-2.881000803E1	-6.032256639E0	3.124321640E1
8.535715887E1	9.954718587E0	-1.412988082E1	3.396377431E0	1.761491794E1
8.536714987E1	3.893396609E0	-2.228952175E0	2.976889409E0	5.384109537E0
8.537714187E1	6.356084213E-2	5.200672061E0	8.043073171E-1	5.262883252E0
8.538713287E1	-2.216173524E0	9.759284760E0	3.193471447E-1	1.001284409E1
8.539712487E1	-3.364202542E0	1.149207788E1	2.488013649E-1	1.197696184E1
8.540711587E1	-4.294458300E0	1.141455901E1	2.043780211E-1	1.219738905E1
8.541710787E1	-5.017767062E0	9.673583874E0	9.836095539E-1	1.094183253E1
8.542709887E1	-5.061927574E0	6.902713507E0	1.524333745E0	8.694490088E0
8.543709087E1	-4.784431290E0	4.058620797E0	1.898486842E0	6.554955212E0
8.544708287E1	-4.837353562E0	1.254120169E0	2.251451676E0	5.481043836E0
8.545707387E1	-4.589521081E0	-1.892212195E0	2.074176669E0	5.380183974E0
8.546706587E1	-3.523839131E0	-5.874229789E0	1.158860547E0	6.947443818E0
8.547705687E1	-1.377032296E0	-1.081320913E1	-2.749331564E-2	1.090057180E1
8.548704887E1	1.421750194E0	-1.347468862E1	2.609476398E-1	1.355199987E1
8.549703987E1	1.871269515E0	-1.094637713E1	5.206922150E-1	1.111737119E1
8.550703187E1	2.136867884E-1	-5.454554656E0	-4.649192794E-1	5.478501481E0
8.551702287E1	-2.031033719E0	-1.041041783E0	-1.237171429E0	2.596046823E0
8.552701487E1	-2.984252516E0	1.426999531E0	-1.737487121E0	3.736435766E0
8.553700687E1	-2.573615424E0	2.816392111E0	-2.523226751E0	4.574082871E0
8.554699787E1	-1.452368115E0	3.357825569E0	-2.631922982E0	4.506815314E0
8.555698987E1	-4.703274057E-1	3.235963748E0	-2.085535762E0	3.878418319E0
8.556698087E1	-1.309239459E-1	2.865765415E0	-1.476215107E0	3.226292537E0
8.557697287E1	5.100511230E-1	2.151120472E0	-4.809228893E-1	2.262467294E0
8.558696387E1	1.332087235E0	1.414785283E0	6.620697033E-1	2.052902844E0
8.559695587E1	2.114505208E0	4.429014426E-1	1.347335311E0	2.546096306E0
8.560694687E1	3.270743279E0	-5.685680473E-1	1.994291131E0	3.872754619E0
8.561693887E1	3.989369006E0	-1.042169711E0	2.377693062E0	4.759685606E0
8.562692987E1	4.446467488E0	-1.037307166E0	1.801119007E0	4.908269446E0
8.563692187E1	4.535434044E0	-7.025119704E-1	1.115242877E0	4.723076509E0
8.564691387E1	4.100959901E0	-4.101044101E-1	3.512469586E-1	4.136354936E0
8.565690487E1	3.522011584E0	-3.287614542E-1	-3.819155316E-1	3.557879869E0
8.566689687E1	2.647188308E0	-2.119200522E-1	-1.004911838E0	2.839430197E0
8.567688787E1	1.601785963E0	-1.470147890E-1	-9.945295215E-1	1.891142668E0
8.568687987E1	1.088444722E0	-4.615809578E-1	1.723244802E-1	1.194765508E0
8.569687087E1	1.569112892E0	-1.301861515E0	1.137612058E0	2.334763343E0
8.570686287E1	2.797694761E0	-2.260120758E0	1.350153669E0	3.841634645E0
8.571685487E1	4.023195148E0	-2.789828210E0	9.639930224E-1	4.989842001E0
8.572684587E1	4.870579488E0	-2.657861815E0	-1.127606302E-1	5.549728726E0
8.573683787E1	5.029368523E0	-2.320661075E0	-1.689392749E0	5.790860335E0
8.574682887E1	4.416031854E0	-1.815366333E0	-2.987982162E0	5.632488762E0
8.575682087E1	3.233303264E0	-1.673937389E0	-3.733056600E0	5.214597584E0
8.576681187E1	1.583214622E0	-2.409070975E0	-4.558399276E0	5.393440039E0
8.577680387E1	1.862952143E-1	-3.860810076E0	-5.668736996E0	6.861132522E0
8.578679487E1	-8.262235585E-1	-5.667396230E0	-7.029187612E0	9.067055965E0
8.579678687E1	-1.885087363E0	-7.853560234E0	-7.290810167E0	1.088061927E1
8.580677887E1	-2.400517668E0	-9.461141081E0	-6.641242395E0	1.180600594E1
8.581676987E1	-1.343420308E0	-8.852702039E0	-6.653664805E0	1.115555318E1
8.582676187E1	1.274053912E0	-6.400124856E0	-6.877788581E0	9.480969745E0
8.583675287E1	3.590399741E0	-4.161020746E0	-6.434876028E0	8.462428342E0
8.584674487E1	4.833064045E0	-3.048055286E0	-5.554342654E0	7.968680656E0
8.585673587E1	4.959945701E0	-2.883751450E0	-4.069427036E0	7.034011671E0
8.586672787E1	4.399723969E0	-3.228017966E0	-2.623601224E0	6.054829013E0
8.587671887E1	4.003179545E0	-3.568142899E0	-1.794183040E0	5.654748712E0
8.588671087E1	4.034821460E0	-3.827123682E0	-5.630237174E-1	5.589602454E0
8.589670287E1	4.187780528E0	-4.229512106E0	1.175247077E0	6.066917182E0
8.590669387E1	3.696356843E0	-5.072130965E0	2.649078712E0	6.812281884E0
8.591668587E1	2.462190883E0	-5.744874761E0	3.331262545E0	7.082604048E0
8.592667687E1	3.677231697E-1	-6.061268769E0	3.327306319E0	6.924244851E0
8.593666887E1	-2.192378133E0	-6.157761276E0	3.140515261E0	7.251715791E0
8.594665971E1	-4.566684780E0	-6.062627662E0	3.476882481E0	8.348579270E0
8.595665171E1	-5.603167489E0	-5.179075955E0	4.097760597E0	8.660828803E0
8.596664271E1	-4.977914779E0	-4.296297834E0	3.351889768E0	7.380580983E0
8.597663471E1	-3.447296447E0	-3.743865178E0	1.711427104E0	5.369298092E0
8.598662671E1	-2.089905679E0	-3.507877402E0	4.539795774E-1	4.108406877E0
8.599661771E1	-1.625060805E0	-3.260528485E0	3.031737462E-1	3.655650824E0
8.600660971E1	-1.811665191E0	-2.930001757E0	8.418891263E-1	3.546240031E0
8.601660071E1	-2.699141403E0	-2.162641826E0	2.303052477E0	4.155289965E0
8.602659271E1	-4.181262929E0	1.996473312E-2	4.240644035E0	5.955369015E0
8.603658371E1	-4.816653542E0	3.818418932E-1	5.194352975E0	7.094170663E0
8.604657571E1	-4.003557567E0	-1.552242798E-1	5.249816154E0	6.604024335E0
8.605656771E1	-2.909663971E0	6.391532958E-2	5.203665251E0	5.962244681E0
8.606655871E1	-2.213333823E0	3.064788848E-1	5.279244021E0	5.732642790E0
8.607655071E1	-2.255034996E0	1.186431631E0	5.440570455E0	6.007712520E0
8.608654171E1	-2.493985410E0	2.447526358E0	5.706076146E0	6.691012889E0
8.609653371E1	-2.671137918E0	3.588402332E0	6.216101870E0	7.658428790E0
8.610652471E1	-3.260787517E0	5.519708426E0	6.059915723E0	8.821705896E0
8.611651671E1	-3.115258213E0	5.935534921E0	6.429574358E0	9.288424784E0
8.612650771E1	-3.000019825E0	6.732225655E0	6.981910535E0	1.015234239E1
8.613649971E1	-2.730669883E0	7.687457795E0	7.284785780E0	1.093716916E1
8.614649171E1	-2.351489496E0	7.911819552E0	7.356898906E0	1.105668816E1
8.615648271E1	-2.238942143E0	7.625517654E0	7.122439007E0	1.067195009E1
8.616647471E1	-2.578942238E0	7.737352086E0	7.146706706E0	1.084402956E1
8.617646571E1	-2.405267361E0	7.977061030E0	6.557469921E0	1.060279329E1
8.618645771E1	-1.761663165E0	7.472259209E0	5.143447115E0	9.240842116E0
8.619644871E1	-1.238181536E0	6.479719495E0	3.488654096E0	7.462611181E0
8.620644071E1	-9.812615313E-1	6.541651449E0	2.377680783E0	7.029185143E0
8.621643171E1	-8.946523538E-1	7.278118785E0	1.825743386E0	7.556768807E0
8.622642371E1	-6.952941674E-1	8.135465026E0	2.350718102E0	8.496770019E0
8.623641571E1	-1.260441886E-1	9.232692704E0	4.777828322E0	1.039644868E1
8.624640671E1	5.710620309E-1	1.053648614E1	7.150921964E0	1.274673829E1
8.625639871E1	-3.857934415E-2	1.052238967E1	5.462716784E0	1.185594566E1
8.626638971E1	-2.679110889E0	7.487455537E0	-1.615521365E-1	7.953975401E0
8.627638171E1	-1.643566073E0	-4.743846059E-2	-5.976971215E0	6.199011595E0
8.628637271E1	-1.789772777E-1	-1.176268001E1	-9.256306100E-1	1.180040109E1
8.629636471E1	-4.837628381E0	-2.756688998E1	1.660264260E0	2.803734205E1
8.630635671E1	-8.102919424E-1	-3.979084514E1	-6.504509350E0	4.032711956E1
8.631634771E1	9.464389209E0	-3.413532928E1	-9.519483429E0	3.667991184E1
8.632633971E1	1.097054250E1	-1.357621265E1	7.355694965E-1	1.747018647E1
8.633633071E1	5.735395254E0	1.543217036E0	4.622004410E0	7.525902093E0
8.634632271E1	6.256371644E-1	7.977463903E0	2.150467338E0	8.285883294E0
8.635631371E1	-2.601685860E0	9.860587771E0	3.717884830E-1	1.020481196E1
8.636630571E1	-4.472693712E0	1.025127299E1	3.512033603E-1	1.119003712E1
8.637629771E1	-5.988474442E0	1.035737891E1	2.638687626E-1	1.196690230E1
8.638628871E1	-6.401217116E0	8.982262890E0	8.420154262E-1	1.106189935E1
8.639628071E1	-5.917469949E0	6.076313655E0	1.256069923E0	8.574132602E0
8.640627171E1	-5.318699863E0	2.777832647E0	1.334833672E0	6.147089017E0
8.641626371E1	-4.614170603E0	-1.313810885E-1	1.027285331E0	4.728968862E0
8.642625471E1	-3.041311693E0	-2.970735215E0	4.897063574E-1	4.279562693E0
8.643624671E1	-4.024116670E-1	-6.020572148E0	-1.023423538E-1	6.034873495E0
8.644623771E1	2.483656889E0	-9.094627079E0	-3.560945562E-1	9.434383741E0
8.645622971E1	4.107028141E0	-1.018374467E1	5.971295030E-1	1.099694954E1
8.646622171E1	3.670867953E0	-7.570226383E0	1.318634838E0	8.516008270E0
8.647621271E1	2.339263260E0	-2.779818946E0	1.078401837E0	3.789788450E0
