Time (s),Absolute acceleration (m/s^2)
250.1016006,12.873387796862746
250.1115566,12.89252785992157
250.1215116,12.896323156039216
250.1314676,12.903871566725492
250.1414226,12.932476664862746
250.1513786,13.017266168411766
250.1613336,13.19660199109804
250.1712886,13.417318327392158
250.1812446,13.703790415431373
250.1911996,14.026898240666668
250.2011556,14.387732874647059
250.2111106,14.769505654117648
250.2210666,15.165373469803923
250.2310216,15.553954952549018
250.2409766,15.995308341764705
250.2509326,16.40755979137255
250.2608876,16.75006747823529
250.2708436,16.979091954509805
250.2807986,17.096168800588234
250.2907546,17.114668452941178
250.3007096,17.048891641764705
250.3106656,16.904480617647057
250.3206206,16.67200491058823
250.3305756,16.347169358039217
250.3405316,15.93972689862745
250.3504866,15.476685384490196
250.3604426,15.06926739937255
250.3703976,14.80626274482353
250.3803535,14.682924098745097
250.3903085,14.654805339529412
250.4002645,14.689626777372549
250.4102195,14.741486835588235
250.4201745,14.785050165941175
250.4301305,14.822866764431373
250.4400855,14.849319149039216
250.4500415,14.863131041823529
250.4599965,14.887128207098039
250.4699525,14.941222048156863
250.4799075,15.030663267607844
250.4898635,15.137245127
250.4998185,15.22619813109804
250.5097735,15.260557934960783
250.5197295,15.195678215666666
250.5296845,15.068854069098041
250.5396405,14.930913966745099
250.5495955,14.841668554764706
250.5595515,14.771627390607842
250.5695065,14.705635618607843
250.5794625,14.64040677792157
250.5894175,14.592441804764706
250.5993725,14.584106035254901
250.6093285,14.64855497519608
250.6192835,14.831776180215686
250.6292395,15.149243217039215
250.6391945,15.576166001921568
250.6491505,16.093931955784313
250.6591055,16.664168660470587
250.6690615,17.24465302184314
250.6790165,17.860153078117644
250.6889715,18.419401502235296
250.6989275,18.88670522752941
250.7088825,19.210663141843135
250.7188385,19.369614518117647
250.7287935,19.33562750007843
250.7387495,19.101068096941177
250.7487045,18.702606970862746
250.7586605,18.194925236156863
250.7686155,17.63364106117647
250.7785705,17.055382791490196
250.7885265,16.483340252588235
250.7984815,15.971413258960785
250.8084375,15.565068678274509
250.8183925,15.27302678907843
250.8283485,15.09081934182353
250.8383035,15.017145957901961
250.8482585,15.04735888554902
250.8582145,15.163954299294119
250.8681695,15.26178900245098
250.8781255,15.25412973062745
250.8880805,15.152903221627453
250.8980365,14.99984759754902
250.9079915,14.820608416803923
250.9179475,14.659242065568629
250.9279025,14.534112029921568
250.9378575,14.430384282137256
250.9478135,14.339057926666664
250.9577685,14.249813393843137
250.9677245,14.146927684215687
250.9776795,14.014093137450981
250.9876355,13.838174081784315
250.9975905,13.637708718333334
251.0075465,13.453224730941175
251.0175015,13.323853963352942
251.0274575,13.305193477705885
251.0374125,13.375038541686273
251.0473675,13.495716640117648
251.0573235,13.60354672562745
251.0672785,13.722603703705884
251.0772345,13.865669088843138
251.0871895,14.057391025607844
251.0971455,14.31694917327451
251.1071005,14.649520955392157
251.1170555,15.037258141411764
251.1270115,15.422977674745098
251.1369665,15.767728605529413
251.1469225,16.059426131411765
251.1568775,16.272990167098037
251.1668335,16.375418896509803
251.1767885,16.326202736901962
251.1867445,16.10446660298039
251.1966995,15.747760162392156
251.2066545,15.316033756509805
251.2166105,14.865185829058824
251.2265655,14.433021562392156
251.2365215,14.05294728135294
251.2464765,13.74970246762745
251.2564325,13.525281077921568
251.2663875,13.428055548294118
251.2763425,13.497887963666667
251.2862985,13.675461978058825
251.2962535,13.936109493823531
